2019.08.31 14:51:53,22.062
2019.08.31 15:01:54,22.062
2019.08.31 15:11:55,21.75
2019.08.31 15:21:56,22.187
2019.08.31 15:31:57,21.375
2019.08.31 15:41:57,22.0
2019.08.31 15:51:58,21.25
2019.08.31 16:01:59,21.312
2019.08.31 16:12:00,21.25
2019.08.31 16:22:01,21.125
2019.08.31 16:32:02,21.125
2019.08.31 16:42:03,20.687
2019.08.31 16:52:04,20.625
2019.08.31 17:02:05,20.312
2019.08.31 17:12:06,19.937
2019.08.31 17:22:07,20.0
2019.08.31 17:32:08,19.625
2019.08.31 17:42:09,19.687
2019.08.31 17:52:10,19.5
2019.08.31 18:02:11,19.5
2019.08.31 18:12:12,19.125
2019.08.31 18:22:13,18.937
2019.08.31 18:32:14,18.687
2019.08.31 18:42:15,18.562
2019.08.31 18:52:16,18.25
2019.08.31 19:02:17,18.0
2019.08.31 19:12:18,17.812
2019.08.31 19:22:19,17.562
2019.08.31 19:32:20,17.437
2019.08.31 19:42:21,17.375
2019.08.31 19:52:21,17.187
2019.08.31 20:02:22,17.0
2019.08.31 20:12:23,16.875
2019.08.31 20:22:24,16.625
2019.08.31 20:32:25,16.5
2019.08.31 20:42:26,16.312
2019.08.31 20:52:27,15.812
2019.08.31 21:02:28,15.687
2019.08.31 21:12:29,15.5
2019.08.31 21:22:30,15.25
2019.08.31 21:32:31,15.0
2019.08.31 21:42:32,14.687
2019.08.31 21:52:33,14.437
2019.08.31 22:02:34,14.25
2019.08.31 22:12:35,14.125
2019.08.31 22:22:36,13.937
2019.08.31 22:32:37,13.75
2019.08.31 22:42:38,13.5
2019.08.31 22:52:39,13.25
2019.08.31 23:02:40,13.187
2019.08.31 23:12:41,13.0
2019.08.31 23:22:41,12.937
2019.08.31 23:32:42,12.75
2019.08.31 23:42:43,12.625
2019.08.31 23:52:44,12.437
2019.09.01 00:02:45,12.437
2019.09.01 00:12:46,12.125
2019.09.01 00:22:47,11.937
2019.09.01 00:32:48,11.875
2019.09.01 00:42:49,11.625
2019.09.01 00:52:50,11.687
2019.09.01 01:02:51,11.5
2019.09.01 01:12:52,11.312
2019.09.01 01:22:53,11.25
2019.09.01 01:32:54,11.187
2019.09.01 01:42:55,11.125
2019.09.01 01:52:56,10.937
2019.09.01 02:02:57,10.875
2019.09.01 02:12:58,10.75
2019.09.01 02:22:59,10.687
2019.09.01 02:33:00,10.562
2019.09.01 02:43:01,10.5
2019.09.01 02:53:02,10.312
2019.09.01 03:03:03,10.25
2019.09.01 03:13:03,10.125
2019.09.01 03:23:04,10.062
2019.09.01 03:33:05,10.0
2019.09.01 03:43:06,9.937
2019.09.01 03:53:07,9.75
2019.09.01 04:03:08,9.625
2019.09.01 04:13:09,9.437
2019.09.01 04:23:10,9.437
2019.09.01 04:33:11,9.312
2019.09.01 04:43:12,9.25
2019.09.01 04:53:13,9.187
2019.09.01 05:03:14,9.062
2019.09.01 05:13:15,9.0
2019.09.01 05:23:16,9.0
2019.09.01 05:33:17,8.75
2019.09.01 05:43:18,8.687
2019.09.01 05:53:19,8.625
2019.09.01 06:03:20,8.687
2019.09.01 06:13:21,8.687
2019.09.01 06:23:22,8.812
2019.09.01 06:33:23,9.0
2019.09.01 06:43:24,9.375
2019.09.01 06:53:25,9.625
2019.09.01 07:03:26,9.875
2019.09.01 07:13:27,10.375
2019.09.01 07:23:27,11.125
2019.09.01 07:33:28,12.25
2019.09.01 07:43:29,13.125
2019.09.01 07:53:30,14.187
2019.09.01 08:03:31,15.125

